date,open,low,high,close
1965/12/28,-,-,-,1417.83
1966/1/4,-,-,-,1430.13
1966/1/5,-,-,-,1414.87
1966/1/6,-,-,-,1434.94
1966/1/7,-,-,-,1428.53
1966/1/8,-,-,-,1412.98
1966/1/10,-,-,-,1421.5
1966/1/11,-,-,-,1410.43
1966/1/12,-,-,-,1418.46
1966/1/13,-,-,-,1416.25
1966/1/14,-,-,-,1416.12
1966/1/17,-,-,-,1421.1
1966/1/18,-,-,-,1414.01
1966/1/19,-,-,-,1414.55
1966/1/20,-,-,-,1421.55
1966/1/21,-,-,-,1435.34
1966/1/22,-,-,-,1442.01
1966/1/24,-,-,-,1451.68
1966/1/25,-,-,-,1445.34
1966/1/26,-,-,-,1457.19
1966/1/27,-,-,-,1454.76
1966/1/28,-,-,-,1465.83
1966/1/29,-,-,-,1470.41
1966/1/31,-,-,-,1470.38
1966/2/1,-,-,-,1485.24
1966/2/2,-,-,-,1492.42
1966/2/3,-,-,-,1482.7
1966/2/4,-,-,-,1487.09
1966/2/5,-,-,-,1484.09
1966/2/7,-,-,-,1498.89
1966/2/8,-,-,-,1503.91
1966/2/9,-,-,-,1505.7
1966/2/10,-,-,-,1489.11
1966/2/11,-,-,-,1497.45
1966/2/12,-,-,-,1474.03
1966/2/14,-,-,-,1464.27
1966/2/15,-,-,-,1453.1
1966/2/16,-,-,-,1464.67
1966/2/17,-,-,-,1442.02
1966/2/18,-,-,-,1459.63
1966/2/19,-,-,-,1455.04
1966/2/21,-,-,-,1465.79
1966/2/22,-,-,-,1465.42
1966/2/23,-,-,-,1480.47
1966/2/24,-,-,-,1490.78
1966/2/25,-,-,-,1491.76
1966/2/26,-,-,-,1499.3
1966/2/28,-,-,-,1507.41
1966/3/1,-,-,-,1520.71
1966/3/2,-,-,-,1514.62
1966/3/3,-,-,-,1517.84
1966/3/4,-,-,-,1524.99
1966/3/5,-,-,-,1530.36
1966/3/7,-,-,-,1533.75
1966/3/8,-,-,-,1545.78
1966/3/9,-,-,-,1542.72
1966/3/10,-,-,-,1529.93
1966/3/11,-,-,-,1512.19
1966/3/12,-,-,-,1519.87
1966/3/14,-,-,-,1535.04
1966/3/15,-,-,-,1540.59
1966/3/16,-,-,-,1560.09
1966/3/17,-,-,-,1551.25
1966/3/18,-,-,-,1558.77
1966/3/19,-,-,-,1554.96
1966/3/22,-,-,-,1568.28
1966/3/23,-,-,-,1562.65
1966/3/24,-,-,-,1571.83
1966/3/25,-,-,-,1550.21
1966/3/26,-,-,-,1560.86
1966/3/28,-,-,-,1566.6
1966/3/29,-,-,-,1579.57
1966/3/30,-,-,-,1577.13
1966/3/31,-,-,-,1584.28
1966/4/1,-,-,-,1588.73
1966/4/2,-,-,-,1586.95
1966/4/4,-,-,-,1573.87
1966/4/5,-,-,-,1573.07
1966/4/6,-,-,-,1564.66
1966/4/7,-,-,-,1540.46
1966/4/8,-,-,-,1548
1966/4/9,-,-,-,1535.88
1966/4/11,-,-,-,1536.88
1966/4/12,-,-,-,1551.51
1966/4/13,-,-,-,1555.71
1966/4/14,-,-,-,1537.9
1966/4/15,-,-,-,1535.2
1966/4/16,-,-,-,1541.2
1966/4/18,-,-,-,1531.53
1966/4/19,-,-,-,1508.04
1966/4/20,-,-,-,1486.93
1966/4/21,-,-,-,1502.8
1966/4/22,-,-,-,1503.09
1966/4/23,-,-,-,1530.93
1966/4/25,-,-,-,1530.16
1966/4/26,-,-,-,1523
1966/4/27,-,-,-,1557.07
1966/4/28,-,-,-,1553.68
1966/4/30,-,-,-,1557.97
1966/5/2,-,-,-,1565.55
1966/5/4,-,-,-,1582.15
1966/5/6,-,-,-,1581.58
1966/5/7,-,-,-,1560.28
1966/5/9,-,-,-,1572.94
1966/5/10,-,-,-,1568.37
1966/5/11,-,-,-,1575.29
1966/5/12,-,-,-,1582.73
1966/5/13,-,-,-,1571.1
1966/5/14,-,-,-,1567.17
1966/5/16,-,-,-,1558.15
1966/5/17,-,-,-,1559.67
1966/5/18,-,-,-,1564.94
1966/5/19,-,-,-,1556.84
1966/5/20,-,-,-,1552.76
1966/5/21,-,-,-,1554.42
1966/5/23,-,-,-,1561.14
1966/5/24,-,-,-,1574.06
1966/5/25,-,-,-,1568.93
1966/5/26,-,-,-,1572.97
1966/5/27,-,-,-,1550.06
1966/5/28,-,-,-,1517.05
1966/5/30,-,-,-,1512.63
1966/5/31,-,-,-,1514.15
1966/6/1,-,-,-,1490.85
1966/6/2,-,-,-,1502.67
1966/6/3,-,-,-,1517.81
1966/6/4,-,-,-,1527.92
1966/6/6,-,-,-,1524.5
1966/6/7,-,-,-,1516.9
1966/6/8,-,-,-,1511.8
1966/6/9,-,-,-,1507.03
1966/6/10,-,-,-,1515.01
1966/6/11,-,-,-,1518.18
1966/6/13,-,-,-,1526.5
1966/6/14,-,-,-,1543.1
1966/6/15,-,-,-,1545.77
1966/6/16,-,-,-,1530.35
1966/6/17,-,-,-,1519.42
1966/6/18,-,-,-,1513.26
1966/6/20,-,-,-,1514.94
1966/6/21,-,-,-,1522.71
1966/6/22,-,-,-,1513.95
1966/6/23,-,-,-,1504.14
1966/6/24,-,-,-,1513.38
1966/6/25,-,-,-,1513.8
1966/6/27,-,-,-,1521
1966/6/28,-,-,-,1510.14
1966/6/29,-,-,-,1514.52
1966/6/30,-,-,-,1494.9
1966/7/1,-,-,-,1509.16
1966/7/2,-,-,-,1519.97
1966/7/4,-,-,-,1532.66
1966/7/5,-,-,-,1525.56
1966/7/6,-,-,-,1512.78
1966/7/7,-,-,-,1524.95
1966/7/8,-,-,-,1507.11
1966/7/9,-,-,-,1506.03
1966/7/11,-,-,-,1480.5
1966/7/12,-,-,-,1451.92
1966/7/13,-,-,-,1443.83
1966/7/14,-,-,-,1445.85
1966/7/15,-,-,-,1465.21
1966/7/16,-,-,-,1456.66
1966/7/18,-,-,-,1434.68
1966/7/19,-,-,-,1460.55
1966/7/20,-,-,-,1464.36
1966/7/21,-,-,-,1472.33
1966/7/22,-,-,-,1475.39
1966/7/23,-,-,-,1480.05
1966/7/25,-,-,-,1470.98
1966/7/26,-,-,-,1468.23
1966/7/27,-,-,-,1486.01
1966/7/28,-,-,-,1486.02
1966/7/29,-,-,-,1499
1966/7/30,-,-,-,1502.13
1966/8/1,-,-,-,1495.88
1966/8/2,-,-,-,1494.04
1966/8/3,-,-,-,1490.79
1966/8/4,-,-,-,1479.08
1966/8/5,-,-,-,1479.85
1966/8/6,-,-,-,1475.87
1966/8/8,-,-,-,1475.05
1966/8/9,-,-,-,1487.62
1966/8/10,-,-,-,1486.61
1966/8/11,-,-,-,1483.58
1966/8/12,-,-,-,1486.38
1966/8/13,-,-,-,1495.61
1966/8/15,-,-,-,1496.94
1966/8/16,-,-,-,1497.35
1966/8/17,-,-,-,1494.13
1966/8/18,-,-,-,1486.21
1966/8/19,-,-,-,1466.43
1966/8/20,-,-,-,1465.34
1966/8/22,-,-,-,1463.69
1966/8/23,-,-,-,1469.55
1966/8/24,-,-,-,1450.61
1966/8/25,-,-,-,1456.24
1966/8/26,-,-,-,1459
1966/8/27,-,-,-,1451.1
1966/8/29,-,-,-,1456.63
1966/8/30,-,-,-,1468.29
1966/8/31,-,-,-,1463.04
1966/9/1,-,-,-,1472.86
1966/9/2,-,-,-,1470.95
1966/9/3,-,-,-,1457.29
1966/9/5,-,-,-,1456.77
1966/9/6,-,-,-,1453.32
1966/9/7,-,-,-,1441.24
1966/9/8,-,-,-,1449.88
1966/9/9,-,-,-,1436.15
1966/9/10,-,-,-,1441.29
1966/9/12,-,-,-,1442.37
1966/9/13,-,-,-,1440.62
1966/9/14,-,-,-,1431.24
1966/9/16,-,-,-,1422.17
1966/9/17,-,-,-,1416.55
1966/9/19,-,-,-,1435.89
1966/9/20,-,-,-,1454.36
1966/9/21,-,-,-,1451.48
1966/9/22,-,-,-,1461.44
1966/9/24,-,-,-,1452.63
1966/9/26,-,-,-,1467.69
1966/9/27,-,-,-,1471.15
1966/9/28,-,-,-,1466.76
1966/9/29,-,-,-,1464.59
1966/9/30,-,-,-,1465.43
1966/10/1,-,-,-,1471.61
1966/10/3,-,-,-,1469.24
1966/10/4,-,-,-,1459.33
1966/10/5,-,-,-,1461.6
1966/10/6,-,-,-,1450.34
1966/10/7,-,-,-,1444.89
1966/10/8,-,-,-,1450.54
1966/10/11,-,-,-,1442.22
1966/10/12,-,-,-,1436.71
1966/10/13,-,-,-,1445.03
1966/10/14,-,-,-,1448.17
1966/10/15,-,-,-,1439.92
1966/10/17,-,-,-,1432.92
1966/10/18,-,-,-,1441.43
1966/10/19,-,-,-,1433.46
1966/10/20,-,-,-,1426.99
1966/10/21,-,-,-,1420.26
1966/10/22,-,-,-,1418.54
1966/10/24,-,-,-,1413.78
1966/10/25,-,-,-,1418.56
1966/10/26,-,-,-,1412.2
1966/10/27,-,-,-,1408.08
1966/10/28,-,-,-,1430.04
1966/10/29,-,-,-,1433.59
1966/10/31,-,-,-,1441.02
1966/11/1,-,-,-,1431.92
1966/11/2,-,-,-,1438.29
1966/11/4,-,-,-,1438.58
1966/11/5,-,-,-,1435.63
1966/11/7,-,-,-,1445.08
1966/11/8,-,-,-,1443.6
1966/11/9,-,-,-,1428.77
1966/11/10,-,-,-,1425.39
1966/11/11,-,-,-,1418.5
1966/11/12,-,-,-,1415.35
1966/11/14,-,-,-,1415.02
1966/11/15,-,-,-,1418.06
1966/11/16,-,-,-,1414.6
1966/11/17,-,-,-,1426.58
1966/11/18,-,-,-,1427.23
1966/11/19,-,-,-,1428.78
1966/11/21,-,-,-,1431.27
1966/11/22,-,-,-,1424.98
1966/11/24,-,-,-,1416.22
1966/11/25,-,-,-,1405.58
1966/11/26,-,-,-,1406.4
1966/11/28,-,-,-,1391.77
1966/11/29,-,-,-,1392.24
1966/11/30,-,-,-,1390.21
1966/12/1,-,-,-,1392.07
1966/12/2,-,-,-,1378.34
1966/12/3,-,-,-,1379
1966/12/5,-,-,-,1364.34
1966/12/6,-,-,-,1366.31
1966/12/7,-,-,-,1375.43
1966/12/8,-,-,-,1380.36
1966/12/9,-,-,-,1393.64
1966/12/10,-,-,-,1391.97
1966/12/12,-,-,-,1391.49
1966/12/13,-,-,-,1387.1
1966/12/14,-,-,-,1386.25
1966/12/15,-,-,-,1379.35
1966/12/16,-,-,-,1376.49
1966/12/17,-,-,-,1381.22
1966/12/19,-,-,-,1394.23
1966/12/20,-,-,-,1404.3
1966/12/21,-,-,-,1402.03
1966/12/22,-,-,-,1417.98
1966/12/23,-,-,-,1434.13
1966/12/24,-,-,-,1445.86
1966/12/26,-,-,-,1449.6
1966/12/27,-,-,-,1444.91
1966/12/28,-,-,-,1452.1
1967/1/4,-,-,-,1441.35
1967/1/5,-,-,-,1419.97
1967/1/6,-,-,-,1413.93
1967/1/7,-,-,-,1418.9
1967/1/9,-,-,-,1424.02
1967/1/10,-,-,-,1416.93
1967/1/11,-,-,-,1410.31
1967/1/12,-,-,-,1416.01
1967/1/13,-,-,-,1418.23
1967/1/14,-,-,-,1423.07
1967/1/16,-,-,-,1441.83
1967/1/17,-,-,-,1447.14
1967/1/18,-,-,-,1440.48
1967/1/19,-,-,-,1444.01
1967/1/20,-,-,-,1441.97
1967/1/21,-,-,-,1437.59
1967/1/23,-,-,-,1443.27
1967/1/24,-,-,-,1446.48
1967/1/25,-,-,-,1444.09
1967/1/26,-,-,-,1428.95
1967/1/27,-,-,-,1429.14
1967/1/28,-,-,-,1427.93
1967/1/30,-,-,-,1457.5
1967/1/31,-,-,-,1463.11
1967/2/1,-,-,-,1463.64
1967/2/2,-,-,-,1472.24
1967/2/3,-,-,-,1480.51
1967/2/4,-,-,-,1468.76
1967/2/6,-,-,-,1481.81
1967/2/7,-,-,-,1483.48
1967/2/8,-,-,-,1488.78
1967/2/9,-,-,-,1446.66
1967/2/10,-,-,-,1472.85
1967/2/13,-,-,-,1460.38
1967/2/14,-,-,-,1454.86
1967/2/15,-,-,-,1467.51
1967/2/16,-,-,-,1476.21
1967/2/17,-,-,-,1468.15
1967/2/18,-,-,-,1475.39
1967/2/20,-,-,-,1476.01
1967/2/21,-,-,-,1472.21
1967/2/22,-,-,-,1478.24
1967/2/23,-,-,-,1482.23
1967/2/24,-,-,-,1484.95
1967/2/25,-,-,-,1484.54
1967/2/27,-,-,-,1499.09
1967/2/28,-,-,-,1494.82
1967/3/1,-,-,-,1506.27
1967/3/2,-,-,-,1502.64
1967/3/3,-,-,-,1485.07
1967/3/4,-,-,-,1489.19
1967/3/6,-,-,-,1487.41
1967/3/7,-,-,-,1480.44
1967/3/8,-,-,-,1468.5
1967/3/9,-,-,-,1473.18
1967/3/10,-,-,-,1468.4
1967/3/11,-,-,-,1462.11
1967/3/13,-,-,-,1460.62
1967/3/14,-,-,-,1465.32
1967/3/15,-,-,-,1466.94
1967/3/16,-,-,-,1459.36
1967/3/17,-,-,-,1467.12
1967/3/18,-,-,-,1469.54
1967/3/20,-,-,-,1467.74
1967/3/22,-,-,-,1462.99
1967/3/23,-,-,-,1455.45
1967/3/24,-,-,-,1456.61
1967/3/25,-,-,-,1458.42
1967/3/27,-,-,-,1450.31
1967/3/28,-,-,-,1438
1967/3/29,-,-,-,1456.47
1967/3/30,-,-,-,1446.57
1967/3/31,-,-,-,1455.58
1967/4/1,-,-,-,1445.91
1967/4/3,-,-,-,1439.12
1967/4/4,-,-,-,1426.47
1967/4/5,-,-,-,1434.47
1967/4/6,-,-,-,1428.16
1967/4/7,-,-,-,1425.71
1967/4/8,-,-,-,1430.41
1967/4/10,-,-,-,1432.63
1967/4/11,-,-,-,1428.78
1967/4/12,-,-,-,1418.02
1967/4/13,-,-,-,1420.72
1967/4/14,-,-,-,1432.42
1967/4/15,-,-,-,1436.44
1967/4/17,-,-,-,1431.85
1967/4/18,-,-,-,1436.22
1967/4/19,-,-,-,1438.22
1967/4/20,-,-,-,1438.59
1967/4/21,-,-,-,1445.46
1967/4/22,-,-,-,1444.24
1967/4/24,-,-,-,1436.68
1967/4/25,-,-,-,1438.97
1967/4/26,-,-,-,1443.43
1967/4/27,-,-,-,1438.23
1967/4/28,-,-,-,1437.24
1967/5/1,-,-,-,1441.12
1967/5/2,-,-,-,1448.74
1967/5/4,-,-,-,1456.03
1967/5/6,-,-,-,1453.26
1967/5/8,-,-,-,1457.49
1967/5/9,-,-,-,1451.64
1967/5/10,-,-,-,1461.62
1967/5/11,-,-,-,1476.52
1967/5/12,-,-,-,1476.58
1967/5/13,-,-,-,1477.53
1967/5/15,-,-,-,1480.81
1967/5/16,-,-,-,1477.44
1967/5/17,-,-,-,1480.53
1967/5/18,-,-,-,1477.72
1967/5/19,-,-,-,1480.74
1967/5/20,-,-,-,1477.4
1967/5/22,-,-,-,1474.77
1967/5/23,-,-,-,1485.62
1967/5/24,-,-,-,1479.59
1967/5/25,-,-,-,1481.58
1967/5/26,-,-,-,1474.75
1967/5/27,-,-,-,1474.85
1967/5/29,-,-,-,1490.82
1967/5/30,-,-,-,1495.57
1967/5/31,-,-,-,1505.94
1967/6/1,-,-,-,1502.78
1967/6/2,-,-,-,1498.25
1967/6/3,-,-,-,1499.09
1967/6/5,-,-,-,1488.69
1967/6/6,-,-,-,1483.04
1967/6/7,-,-,-,1476.9
1967/6/8,-,-,-,1490.58
1967/6/9,-,-,-,1487.79
1967/6/10,-,-,-,1485.6
1967/6/12,-,-,-,1487.8
1967/6/13,-,-,-,1479.04
1967/6/14,-,-,-,1480.36
1967/6/15,-,-,-,1475.25
1967/6/16,-,-,-,1478.48
1967/6/17,-,-,-,1476.44
1967/6/19,-,-,-,1468.5
1967/6/20,-,-,-,1470.71
1967/6/21,-,-,-,1477.45
1967/6/22,-,-,-,1474.29
1967/6/23,-,-,-,1474.03
1967/6/24,-,-,-,1476.12
1967/6/26,-,-,-,1489.45
1967/6/27,-,-,-,1490.63
1967/6/28,-,-,-,1486.16
1967/6/29,-,-,-,1494.42
1967/6/30,-,-,-,1494.18
1967/7/1,-,-,-,1495.26
1967/7/3,-,-,-,1494.44
1967/7/4,-,-,-,1486.59
1967/7/5,-,-,-,1489.28
1967/7/6,-,-,-,1486.74
1967/7/7,-,-,-,1477.16
1967/7/8,-,-,-,1473.21
1967/7/10,-,-,-,1481.99
1967/7/11,-,-,-,1475.66
1967/7/12,-,-,-,1477.75
1967/7/13,-,-,-,1482.65
1967/7/14,-,-,-,1480.82
1967/7/15,-,-,-,1484.45
1967/7/17,-,-,-,1481.55
1967/7/18,-,-,-,1481.24
1967/7/19,-,-,-,1483.27
1967/7/20,-,-,-,1492.11
1967/7/21,-,-,-,1494.07
1967/7/22,-,-,-,1493.67
1967/7/24,-,-,-,1494.21
1967/7/25,-,-,-,1489.34
1967/7/26,-,-,-,1488.11
1967/7/27,-,-,-,1486.48
1967/7/28,-,-,-,1483.63
1967/7/29,-,-,-,1476.44
1967/7/31,-,-,-,1476.33
1967/8/1,-,-,-,1461.73
1967/8/2,-,-,-,1446.02
1967/8/3,-,-,-,1446.28
1967/8/4,-,-,-,1446.74
1967/8/5,-,-,-,1446.78
1967/8/7,-,-,-,1429.36
1967/8/8,-,-,-,1435.39
1967/8/9,-,-,-,1430.87
1967/8/10,-,-,-,1429.48
1967/8/11,-,-,-,1414.48
1967/8/12,-,-,-,1394.09
1967/8/14,-,-,-,1369.45
1967/8/15,-,-,-,1383.73
1967/8/16,-,-,-,1354.21
1967/8/17,-,-,-,1360.9
1967/8/18,-,-,-,1356.96
1967/8/19,-,-,-,1344.98
1967/8/21,-,-,-,1321.54
1967/8/22,-,-,-,1340.31
1967/8/23,-,-,-,1337.03
1967/8/24,-,-,-,1350.9
1967/8/25,-,-,-,1342.17
1967/8/26,-,-,-,1337.25
1967/8/28,-,-,-,1335.15
1967/8/29,-,-,-,1336.84
1967/8/30,-,-,-,1324.83
1967/8/31,-,-,-,1342.68
1967/9/1,-,-,-,1352.54
1967/9/2,-,-,-,1364.96
1967/9/4,-,-,-,1373.83
1967/9/5,-,-,-,1371.37
1967/9/6,-,-,-,1364.23
1967/9/7,-,-,-,1353.91
1967/9/8,-,-,-,1337.49
1967/9/9,-,-,-,1339.15
1967/9/11,-,-,-,1331.67
1967/9/12,-,-,-,1329.72
1967/9/13,-,-,-,1333.83
1967/9/14,-,-,-,1334.66
1967/9/16,-,-,-,1345.61
1967/9/18,-,-,-,1344.12
1967/9/19,-,-,-,1342.52
1967/9/20,-,-,-,1340.35
1967/9/21,-,-,-,1339.19
1967/9/22,-,-,-,1350.27
1967/9/23,-,-,-,1346.75
1967/9/25,-,-,-,1340.38
1967/9/26,-,-,-,1336.18
1967/9/27,-,-,-,1317.81
1967/9/28,-,-,-,1320
1967/9/29,-,-,-,1323.91
1967/9/30,-,-,-,1318.77
1967/10/2,-,-,-,1312.28
1967/10/3,-,-,-,1330.4
1967/10/4,-,-,-,1348.58
1967/10/5,-,-,-,1343.01
1967/10/6,-,-,-,1363.01
1967/10/7,-,-,-,1366.8
1967/10/9,-,-,-,1380.43
1967/10/11,-,-,-,1367.36
1967/10/12,-,-,-,1365.18
1967/10/13,-,-,-,1362.66
1967/10/14,-,-,-,1367.36
1967/10/16,-,-,-,1372.99
1967/10/17,-,-,-,1366
1967/10/18,-,-,-,1372.19
1967/10/19,-,-,-,1375.14
1967/10/20,-,-,-,1378.7
1967/10/21,-,-,-,1377.01
1967/10/23,-,-,-,1382.53
1967/10/24,-,-,-,1385.43
1967/10/25,-,-,-,1382.36
1967/10/26,-,-,-,1384.17
1967/10/27,-,-,-,1376.09
1967/10/28,-,-,-,1377.44
1967/10/30,-,-,-,1385.61
1967/10/31,-,-,-,1376.05
1967/11/1,-,-,-,1378.07
1967/11/2,-,-,-,1364.61
1967/11/4,-,-,-,1360.23
1967/11/6,-,-,-,1368.92
1967/11/7,-,-,-,1360.74
1967/11/8,-,-,-,1364.89
1967/11/9,-,-,-,1361.25
1967/11/10,-,-,-,1344.69
1967/11/11,-,-,-,1347.47
1967/11/13,-,-,-,1342.04
1967/11/14,-,-,-,1351.96
1967/11/15,-,-,-,1344.42
1967/11/16,-,-,-,1349.3
1967/11/17,-,-,-,1343.79
1967/11/18,-,-,-,1340.63
1967/11/20,-,-,-,1273.33
1967/11/21,-,-,-,1265.24
1967/11/22,-,-,-,1282.4
1967/11/24,-,-,-,1271.58
1967/11/25,-,-,-,1268.16
1967/11/27,-,-,-,1269.05
1967/11/28,-,-,-,1275.77
1967/11/29,-,-,-,1285.68
1967/11/30,-,-,-,1277.27
1967/12/1,-,-,-,1284.88
1967/12/2,-,-,-,1288.36
1967/12/4,-,-,-,1294.93
1967/12/5,-,-,-,1279.34
1967/12/6,-,-,-,1274.61
1967/12/7,-,-,-,1277.03
1967/12/8,-,-,-,1260.63
1967/12/9,-,-,-,1256.26
1967/12/11,-,-,-,1250.14
1967/12/12,-,-,-,1263.25
1967/12/13,-,-,-,1264.2
1967/12/14,-,-,-,1258.24
1967/12/15,-,-,-,1258.37
1967/12/16,-,-,-,1257.91
1967/12/18,-,-,-,1259.57
1967/12/19,-,-,-,1274.39
1967/12/20,-,-,-,1279.59
1967/12/21,-,-,-,1279.86
1967/12/22,-,-,-,1291.08
1967/12/23,-,-,-,1288.11
1967/12/25,-,-,-,1290.29
1967/12/26,-,-,-,1278.96
1967/12/27,-,-,-,1279.29
1967/12/28,-,-,-,1283.47
1968/1/4,-,-,-,1266.27
1968/1/5,-,-,-,1282.38
1968/1/6,-,-,-,1280.78
1968/1/8,-,-,-,1283.53
1968/1/9,-,-,-,1305.94
1968/1/10,-,-,-,1303.11
1968/1/11,-,-,-,1316.89
1968/1/12,-,-,-,1314.47
1968/1/13,-,-,-,1318.46
1968/1/16,-,-,-,1314.98
1968/1/17,-,-,-,1319.98
1968/1/18,-,-,-,1322.99
1968/1/19,-,-,-,1312.74
1968/1/20,-,-,-,1315.41
1968/1/22,-,-,-,1306.49
1968/1/23,-,-,-,1307.55
1968/1/24,-,-,-,1304.45
1968/1/25,-,-,-,1305.23
1968/1/26,-,-,-,1313.18
1968/1/27,-,-,-,1310
1968/1/29,-,-,-,1306.61
1968/1/30,-,-,-,1306.67
1968/1/31,-,-,-,1312.2
1968/2/1,-,-,-,1311.71
1968/2/2,-,-,-,1318.11
1968/2/3,-,-,-,1315.86
1968/2/5,-,-,-,1320.58
1968/2/6,-,-,-,1329.36
1968/2/7,-,-,-,1331.77
1968/2/8,-,-,-,1329.02
1968/2/9,-,-,-,1330.73
1968/2/10,-,-,-,1329.78
1968/2/12,-,-,-,1329.18
1968/2/13,-,-,-,1337.59
1968/2/14,-,-,-,1340.08
1968/2/15,-,-,-,1334.22
1968/2/16,-,-,-,1344.92
1968/2/17,-,-,-,1346.54
1968/2/19,-,-,-,1345.01
1968/2/20,-,-,-,1341.64
1968/2/21,-,-,-,1342.67
1968/2/22,-,-,-,1352.03
1968/2/23,-,-,-,1348.65
1968/2/24,-,-,-,1339.87
1968/2/26,-,-,-,1341.03
1968/2/27,-,-,-,1351.13
1968/2/28,-,-,-,1344.66
1968/2/29,-,-,-,1349.77
1968/3/1,-,-,-,1355.49
1968/3/2,-,-,-,1345.75
1968/3/4,-,-,-,1337.6
1968/3/5,-,-,-,1331.86
1968/3/6,-,-,-,1322.01
1968/3/7,-,-,-,1327
1968/3/8,-,-,-,1321.41
1968/3/9,-,-,-,1322.47
1968/3/11,-,-,-,1326.68
1968/3/12,-,-,-,1328.09
1968/3/13,-,-,-,1335.07
1968/3/14,-,-,-,1318.01
1968/3/15,-,-,-,1340.54
1968/3/16,-,-,-,1338.4
1968/3/18,-,-,-,1373
1968/3/19,-,-,-,1371.03
1968/3/21,-,-,-,1355.17
1968/3/22,-,-,-,1350.64
1968/3/23,-,-,-,1348.37
1968/3/25,-,-,-,1356.72
1968/3/26,-,-,-,1364.69
1968/3/27,-,-,-,1354.69
1968/3/28,-,-,-,1369.72
1968/3/29,-,-,-,1361.15
1968/3/30,-,-,-,1377.58
1968/4/1,-,-,-,1367.36
1968/4/2,-,-,-,1380.77
1968/4/3,-,-,-,1378.69
1968/4/4,-,-,-,1391.27
1968/4/5,-,-,-,1393.32
1968/4/6,-,-,-,1394.24
1968/4/8,-,-,-,1406.32
1968/4/9,-,-,-,1404.07
1968/4/10,-,-,-,1402.19
1968/4/11,-,-,-,1403.55
1968/4/12,-,-,-,1415
1968/4/13,-,-,-,1422.29
1968/4/15,-,-,-,1443.65
1968/4/16,-,-,-,1433.94
1968/4/17,-,-,-,1435.08
1968/4/18,-,-,-,1437.3
1968/4/19,-,-,-,1438.62
1968/4/20,-,-,-,1431.21
1968/4/22,-,-,-,1440.48
1968/4/23,-,-,-,1444.81
1968/4/24,-,-,-,1450.32
1968/4/25,-,-,-,1449.67
1968/4/26,-,-,-,1438.24
1968/4/27,-,-,-,1441.79
1968/4/30,-,-,-,1456.07
1968/5/1,-,-,-,1464.76
1968/5/2,-,-,-,1464.82
1968/5/4,-,-,-,1466.73
1968/5/6,-,-,-,1482.69
1968/5/7,-,-,-,1480.16
1968/5/8,-,-,-,1470.39
1968/5/9,-,-,-,1478.17
1968/5/10,-,-,-,1473.5
1968/5/11,-,-,-,1461.69
1968/5/13,-,-,-,1469.5
1968/5/14,-,-,-,1466.37
1968/5/15,-,-,-,1469.91
1968/5/16,-,-,-,1476.35
1968/5/17,-,-,-,1485.86
1968/5/18,-,-,-,1488.81
1968/5/20,-,-,-,1500.41
1968/5/21,-,-,-,1476.67
1968/5/22,-,-,-,1466.09
1968/5/23,-,-,-,1471.02
1968/5/24,-,-,-,1460.1
1968/5/25,-,-,-,1456.23
1968/5/27,-,-,-,1460.02
1968/5/28,-,-,-,1465.6
1968/5/29,-,-,-,1452.32
1968/5/30,-,-,-,1454.93
1968/5/31,-,-,-,1462.34
1968/6/1,-,-,-,1466.4
1968/6/3,-,-,-,1496.56
1968/6/4,-,-,-,1509.49
1968/6/5,-,-,-,1518.66
1968/6/6,-,-,-,1510.51
1968/6/7,-,-,-,1522.37
1968/6/8,-,-,-,1523.49
1968/6/10,-,-,-,1522.59
1968/6/11,-,-,-,1531.46
1968/6/12,-,-,-,1519.06
1968/6/13,-,-,-,1523.2
1968/6/14,-,-,-,1524.03
1968/6/15,-,-,-,1527.02
1968/6/17,-,-,-,1532
1968/6/18,-,-,-,1515.19
1968/6/19,-,-,-,1481.24
1968/6/20,-,-,-,1484.7
1968/6/21,-,-,-,1482.54
1968/6/22,-,-,-,1496.54
1968/6/24,-,-,-,1506.94
1968/6/25,-,-,-,1501.71
1968/6/26,-,-,-,1518.18
1968/6/27,-,-,-,1527.78
1968/6/28,-,-,-,1531.13
1968/6/29,-,-,-,1544.7
1968/7/1,-,-,-,1548.9
1968/7/2,-,-,-,1542.96
1968/7/3,-,-,-,1548.69
1968/7/4,-,-,-,1540.42
1968/7/5,-,-,-,1547.09
1968/7/6,-,-,-,1554.8
1968/7/8,-,-,-,1552.76
1968/7/9,-,-,-,1544.68
1968/7/10,-,-,-,1549.87
1968/7/11,-,-,-,1554.96
1968/7/12,-,-,-,1564.48
1968/7/13,-,-,-,1572.69
1968/7/15,-,-,-,1581.56
1968/7/16,-,-,-,1564.24
1968/7/17,-,-,-,1561.66
1968/7/18,-,-,-,1561.94
1968/7/19,-,-,-,1565.87
1968/7/20,-,-,-,1567.18
1968/7/22,-,-,-,1573.8
1968/7/23,-,-,-,1577.8
1968/7/24,-,-,-,1569.13
1968/7/25,-,-,-,1570.07
1968/7/26,-,-,-,1582.83
1968/7/27,-,-,-,1582.51
1968/7/29,-,-,-,1592.11
1968/7/30,-,-,-,1583
1968/7/31,-,-,-,1602.97
1968/8/1,-,-,-,1601.58
1968/8/2,-,-,-,1601.84
1968/8/3,-,-,-,1598.38
1968/8/5,-,-,-,1604.57
